"Id","Name","Name fr-FR","Card Text","Flavor Text"
"102071","Unflinching Persistence","Persistance stoïque","[for] Prévenir 1 point de dégâts.
[FOR] Manœuvrer et ce vampire peut prévenir 1 point de dégâts plus tard durant ce round.",""
"102075","University Hunting Ground","Université, terrain de chasse","Lieu unique. Terrain de chasse.
Durant votre phase de redressement, un vampire disponible que vous contrôlez peut gagner 1 point de sang. Un vampire ne peut gagner de points de sang que d'un seul terrain de chasse à chaque tour.",""
"102079","Unmasking, The","Le masque tombe","Géhenne. À ne pas remplacer jusqu'à votre prochaine phase de défausse.
Les alliés reçoivent +1 en interception contre les vampires.","Ceux qui sont pris de panique ont la fâcheuse habitude de ne pas respecter nos traditions de la Mascarade.
Hardestadt, Ventrue"
"102084","Uptown Hunting Ground","Quartier résidentiel, terrain de chasse","Lieu unique. Terrain de chasse.
Durant votre phase de redressement, un vampire disponible que vous contrôlez peut gagner 1 point de sang. Un vampire ne peut gagner de points de sang que d'un seul terrain de chasse à chaque tour.",""
"102092","Vast Wealth","Grande fortune","Mettez cette carte sur un serviteur disponible que vous contrôlez. Si vous contrôlez ce serviteur, il peut s'équiper du premier équipement que vous trouvez dans votre bibliothèque en action à +1 en discrétion (en partant du dessus ; les prérequis et coûts s'appliquent normalement ; mélanger ensuite).",""
"102097","Veil the Legions","Voiler les légions","Seulement utilisable par un vampire redressé et disponible autre que le serviteur qui agit. Pas plus d'un seul exemplaire ne peut être joué chaque action.
[obf] Le serviteur qui agit reçoit +1 en discrétion.
[OBF] Comme ci-dessus et ce vampire peut brûler X points de sang pour donner +1 en discrétion aux X prochaines actions effectuées par vos serviteurs ce tour-ci. Pas plus d'un seul exemplaire ne peut être joué au niveau supérieur chaque tour.",""
"102109","Ventrue Headquarters","Quartier général Ventrue","Lieu unique.
Vous pouvez l'incliner durant l'étape de vote de n'importe quel référendum pour recevoir +3 voix.","Le clan Ventrue est assez proche d'une multinationale. Chaque ville importante a son point de rendez-vous où les Ventrues peuvent chercher des allégeances et obtenir des informations."
"102113","Vessel","Calice","Triviale.
Mettez cette carte sur n'importe quel vampire et vous pouvez brûler une carte nommée /Poupée de sang/. Durant sa phase de redressement, le contrôleur de ce vampire peut déplacer 1 point de sang de ce vampire vers sa réserve ou de sa réserve vers ce vampire.",""
"102121","Villein","Serf","Triviale.
Mettez cette carte sur un vampire que vous contrôlez quel que soit son nombre de points de sang et déplacez de 2 à 5 points de sang de ce vampire vers votre réserve. Les cartes nommées /Drainer le serviteur/ vous coûtent 1 point de réserve de plus à jouer. Serf coûte 1 point de réserve de plus à jouer sur ce vampire.",""
"102126","Visit from the Capuchin","Visite du Capucin","Unique.
Mettez cette carte en jeu avec 4 compteurs. Vous recevez +1 en taille de main pour chaque compteur sur cette carte. Chaque fois que vous devriez remplacer une carte autre que cette carte, à la place brûlez 1 compteur de cette carte. Brûlez cette carte si elle n'a plus de compteurs.",""
"102131","Voter Captivation","Envoûtement des électeurs","Seulement utilisable après résolution d'une action politique dont le référendum est passé.
[pre] Ce vampire gagne 1 point de sang pour chaque voix de différence.
[PRE] Comme ci-dessus, mais déplacez jusqu'à 2 de ces points de sang vers votre réserve au lieu de vers ce vampire.",""
"102137","Wake with Evening's Freshness","Réveil avec la fraîcheur du soir","Seulement utilisable par un vampire incliné. À ne pas remplacer jusqu'à votre phase de redressement.
Ce vampire se réveille (il n'a pas besoin d'être redressé pour jouer des cartes de réaction et tenter de bloquer jusqu'à la fin de l'action).",""
"102139","Walk of Flame","Marcher dans les flammes","Non utilisable durant le premier round de combat.
[tha] Frapper à toute portée : 1 point de dégâts aggravés.
[THA] Frapper à toute portée : 2 points de dégâts aggravés.","Maintenant que vous voilà flammes, je vous dirai comment il faut brûler,
Et purger l'éther de vos ennemis.
John Keats, ""Hypérion"""
"102216","Warrens, The","Le terrier","Seulement utilisable durant une action dirigée contre vous (ou une carte que vous contrôlez).
+2 en interception, avec +1 en interception supplémentaire si ce Nosferatu est titré.",""
"102149","Warsaw Station","Gare de Varsovie","Lieu unique.
Vous pouvez incliner cette carte lorsqu'un Nosferatu annonce une action non dirigée ; après résolution de l'action, si cette action a été réussie, redressez le Nosferatu qui agit. Vous pouvez brûler cette carte (même si elle est inclinée) pour déplacer un Nosferatu en torpeur vers la région disponible.",""
"102151","Wash","Rejet","Hors-tour. Triviale. À ne pas remplacer jusqu'à votre phase de redressement.
Annulez une carte de maître lorsqu'elle est jouée par votre prédateur ou votre proie et son coût n'est pas à payer. Ce Mathusalem reçoit +1 action de phase de maître immédiatement, ou au début de sa prochaine phase de maître si la carte annulée est une carte de maître hors-tour.",""
"102152","Wasserschloss Anif, Austria","Wasserschloss Anif, Autriche","Lieu unique.
Durant votre phase de maître, un Tremere que vous contrôlez peut déplacer 1 de ses points de sang vers cette carte. Vous pouvez l'incliner durant votre phase d'influence pour déplacer tous les compteurs sur cette carte vers un Tremere dans votre région incontrôlée. N'importe quel serviteur peut brûler cette carte en action (D) ; les Malkaviens reçoivent +1 en discrétion durant cette action.",""
"102169","Weighted Walking Stick","Canne lestée","Seulement utilisable avant l'étape de manœuvre durant le premier round de combat.
Mettez cette carte avec 5 compteurs dessus sur ce serviteur ; elle devient un équipement arme de mêlée qui peut frapper : force+1 points de dégâts. Pour chaque point de dégâts infligé par cette frappe (même prévenus), brûlez 1 compteur de cette carte. Brûlez cette carte si elle n'a plus de compteurs. Un serviteur ne peut en avoir qu'un seul exemplaire.",""
"102180","Wider View","Panorama élargi","Triviale.
Mettez cette carte en jeu. Vous pouvez utiliser 1 transfert pour piocher 1 carte de votre crypte et retirer ensuite une carte de crypte dans votre région incontrôlée de la partie. Vous pouvez utiliser 4 transferts pour brûler cette carte et gagner 2 points de réserve.",""
"102207","Zillah's Valley","Vallée de Zillah","Ajoutez 4 points de sang à un vampire de capacité 8 ou plus dans votre région incontrôlée.","Et chaque nuit, trois nuits durant, Zillah s'abreuva du sang de son Sire, bien qu'elle l'ignorât. La troisième nuit, Caïn annonça qu'il allait épouser Zillah, la plus douce de ses Infantes, et elle accepta.
Le Livre de Nod"
